id,sender_id,receiver_id,amount,start_time
4920,5722,5921,100672,4857968
4921,1523,5254,99314,4858626
4922,5070,4000,100759,4859358
4923,4307,2585,100024,4859721
4924,484,5729,99861,4860429
4925,3083,2965,101189,4861156
4926,1398,5688,100897,4861637
4927,5215,4896,99865,4862371
4928,1692,2513,100317,4862749
4929,4514,3516,100565,4863488
4930,1269,2159,99570,4863649
4931,1822,4362,98187,4864680
4932,2172,3095,99657,4871359
4933,4413,3210,99281,4871583
4934,3181,4835,101830,4871755
4935,1787,1950,99097,4872119
4936,3434,600,98437,4874335
4937,5329,5559,99538,4876016
4938,3122,5453,101319,4876064
4939,1316,4679,99184,4877262
4940,2090,2482,99563,4878034
4941,3931,5279,98031,4878117
4942,2412,1448,100083,4878808
4943,1501,2034,101134,4880666
4944,5916,307,102020,4881415
4945,4817,799,99637,4882951
4946,5374,2465,98831,4884107
4947,3847,620,98650,4885621
4948,2193,2102,99178,4885861
4949,3619,4628,100521,4886312
4950,5892,2163,100224,4887807
4951,4841,1448,98099,4892345
4952,2335,2977,101110,4893131
4953,957,2044,99051,4894144
4954,5207,4300,99758,4894424
4955,4603,3881,99372,4894788
4956,4319,5420,99904,4895701
4957,4031,5297,99211,4897016
4958,5197,5582,99336,4898033
4959,827,1969,101210,4898674
4960,56,3640,99857,4899629
4961,713,2103,101138,4900650
4962,3143,2868,99256,4901068
4963,5390,137,100162,4901371
4964,2615,4345,101281,4902019
4965,2734,2786,100192,4903107
4966,2546,2176,99778,4903147
4967,1704,1796,101007,4903497
4968,5236,318,99101,4904460
4969,1309,4568,101185,4905016
4970,544,1125,99995,4905895
4971,3614,3819,99307,4908861
4972,465,1641,100223,4910157
4973,4784,1719,100151,4911606
4974,1133,1042,99312,4911841
4975,3804,2515,99159,4912611
4976,3392,5896,99887,4912708
4977,4333,4829,99851,4912831
4978,3621,3554,99667,4912944
4979,2777,1710,99031,4913857
4980,2664,4043,101073,4913971
4981,3905,254,99715,4915153
4982,1696,5265,98725,4915707
4983,5495,4862,100561,4919070
4984,1716,3690,100227,4921152
4985,2853,4005,100376,4921192
4986,4069,4098,100891,4923531
4987,3895,1925,100987,4923915
4988,1169,3239,99195,4924273
4989,4641,2368,98940,4925798
4990,644,5152,99269,4926861
4991,2981,3462,100473,4927495
4992,164,1912,101386,4929079
4993,2147,5346,99512,4929267
4994,5842,3868,99919,4929397
4995,700,5750,99085,4929495
4996,5763,4117,100966,4930178
4997,3332,3427,99980,4930408
4998,5319,3018,100469,4932696
4999,4832,2184,100627,4934072
5000,3412,5554,98275,4934985
5001,4471,52,99099,4937444
5002,4324,2274,100293,4938990
5003,5954,4603,99539,4939003
5004,5202,2610,100415,4939181
5005,519,4103,100414,4939434
5006,3545,5000,100909,4940990
5007,3641,3712,99375,4941400
5008,3810,845,99307,4945782
5009,4374,4005,98410,4946423
5010,5,3460,99002,4947634
5011,135,5997,99846,4948946
5012,4710,5488,100101,4950199
5013,3602,4307,98448,4952761
5014,4775,4943,99134,4953100
5015,5149,5415,100765,4953909
5016,2487,3225,99912,4957589
5017,4891,684,99055,4960509
5018,5880,562,98008,4961896
5019,5359,4841,99135,4962197
5020,5633,5002,100806,4963665
5021,985,3116,101400,4965455
5022,303,3871,100206,4966974
5023,2379,5724,99574,4967706
5024,2440,3886,100562,4968812
5025,4705,4977,100186,4969614
5026,1330,1016,99593,4973217
5027,1177,5064,100216,4975626
5028,752,2538,101046,4976109
5029,587,994,98187,4976832
5030,5000,688,97616,4978075
5031,5363,291,100071,4978771
5032,3167,2270,100257,4979363
5033,4642,1468,100668,4979475
5034,1900,2551,99169,4979477
5035,736,3382,100467,4979880
5036,2974,5913,99758,4981478
5037,1058,1915,100447,4981983
5038,2793,3349,102075,4982533
5039,1974,4790,99917,4982814
5040,1541,4234,97985,4983481
5041,511,2553,100303,4983647
5042,671,3488,100351,4984689
5043,2073,990,99470,4985212
5044,2547,5757,100502,4985920
5045,4075,2937,100759,4985956
5046,3971,5225,98901,4986934
5047,4818,2339,99956,4987207
5048,1908,2316,98514,4987666
5049,35,1614,98039,4988320
5050,1955,1936,100682,4990227
5051,3606,5366,100270,4991266
5052,1357,108,99683,4991778
5053,3815,801,97511,4991906
5054,1401,3550,99618,4997291
5055,4803,227,100349,4997870
5056,2658,4104,100263,4998476
5057,4778,3279,99549,4999124
5058,2707,5484,99218,5000784
5059,5822,4266,99356,5001037
5060,2844,2602,99127,5001913
5061,5639,467,101959,5002789
5062,4436,5942,101671,5003503
5063,4264,1635,100864,5003698
5064,4883,4283,99797,5004993
5065,1756,5540,99576,5005181
5066,3197,4147,98529,5005480
5067,2138,312,101507,5007275
5068,1277,765,99222,5008880
5069,3887,5732,101017,5010074
5070,938,2483,101690,5010597
5071,3851,5789,101872,5010992
5072,3904,2678,100272,5011045
5073,2753,5962,101427,5011743
5074,4384,4503,100308,5015504
5075,3178,2800,100681,5018800
5076,5728,2561,100418,5019653
5077,3735,4544,99043,5021145
5078,4204,3877,100373,5021259
5079,1903,5502,100597,5022225
5080,2476,2160,99491,5022351
5081,2051,3111,99960,5023615
5082,4643,5773,98780,5023667
5083,5989,3621,99790,5025529
5084,4241,208,99458,5026693
5085,1611,2171,101457,5027131
5086,4810,855,100028,5028010
5087,1465,3060,99475,5028165
5088,5589,3198,99576,5028237
5089,887,5074,101185,5028330
5090,5541,4326,100452,5029065
5091,490,4132,99282,5031082
5092,3983,4055,99268,5032240
5093,3574,350,97951,5032710
5094,3504,3701,100259,5033109
5095,5863,3161,101150,5034104
5096,5432,1331,99458,5034953
5097,3917,2857,100427,5035435
5098,1187,4307,99799,5035509
5099,4933,1110,100496,5035828
5100,676,2256,100405,5036637
5101,3376,4445,99901,5036800
5102,5754,4499,101934,5040053
5103,1121,2590,100215,5040405
5104,2269,2943,98234,5040981
5105,725,2525,100112,5041560
5106,29,309,99622,5044173
5107,3233,3731,101481,5044597
5108,5375,4711,102111,5046112
5109,1081,1530,99936,5046377
5110,2361,1029,98790,5046665
5111,1470,1709,101418,5047839
5112,1317,2348,99886,5050029
5113,3464,1380,100361,5050231
5114,4522,4481,99609,5051409
5115,2225,2898,100304,5052626
5116,4890,2976,99055,5052886
5117,3775,4911,101275,5053980
5118,2310,4780,101477,5054877
5119,4085,446,99771,5055270
5120,2125,5254,99194,5055579
5121,468,4914,100630,5055653
5122,2767,808,99024,5056014
5123,2891,2735,100114,5059462
5124,816,4417,98960,5060037
5125,5448,5480,100284,5061084
5126,5330,3607,98797,5062073
5127,2661,2880,100672,5063717
5128,52,653,99625,5064231
5129,4299,1108,100770,5064692
5130,4524,531,100193,5066320
5131,1712,824,97796,5067158
5132,2403,4957,100722,5067507
5133,899,3264,98558,5068448
5134,2745,4585,99198,5069901
5135,539,813,99375,5070895
5136,2022,5661,99498,5071949
5137,4682,5382,99753,5072171
5138,3544,3926,101566,5072542
5139,2805,1142,98732,5072876
5140,2518,4627,99801,5073128
5141,1358,1941,101076,5073661
5142,1667,17,99168,5074183
5143,27,3543,100015,5075148
5144,5786,274,100232,5075557
5145,1848,810,101241,5075900
5146,1406,233,100974,5076043
5147,2723,3378,100687,5076785
5148,5482,4714,100501,5077408
5149,5993,2422,102109,5079938
5150,4851,736,100257,5080211
5151,83,5419,101908,5081231
5152,2177,1284,97700,5081451
5153,1305,5160,101514,5082621
5154,1658,4373,99446,5084774
5155,3038,316,101025,5085315
5156,2816,3003,101891,5085361
5157,323,723,99631,5085514
5158,3346,4773,101254,5085665
5159,1835,1272,100018,5086084
5160,3674,3899,98656,5088803
5161,1328,4822,99301,5088820
5162,2642,4994,98998,5088920
5163,4856,3565,99901,5092459
5164,408,3596,101645,5093216
5165,2227,5397,99662,5100007
5166,4789,3051,99175,5101372
5167,4816,4428,100499,5103076
5168,2508,3208,100330,5103683
5169,4402,4838,100225,5104467
5170,4401,1095,100454,5105567
5171,4955,3029,100719,5107070
5172,871,2475,100765,5107676
5173,5476,2381,99778,5108033
5174,397,1403,98731,5109955
5175,2015,5141,98653,5110096
5176,895,5673,100484,5110108
5177,835,5385,99057,5111168
5178,2063,5963,100347,5111780
5179,3143,5016,98637,5112166
5180,1633,1363,98958,5112378
5181,1730,5054,100494,5113192
5182,2010,694,99921,5113655
5183,640,4431,99590,5114005
5184,2852,275,99308,5114716
5185,3560,3318,100562,5114864
5186,4211,1386,101363,5115347
5187,3517,782,99622,5116227
5188,3846,3241,99769,5116618
5189,2008,233,101509,5117418
5190,5803,4351,100157,5118473
5191,1104,4674,99135,5118491
5192,5617,5886,100773,5122500
5193,5725,2397,99027,5122614
5194,5518,2141,100703,5124872
5195,956,143,103029,5125114
5196,2585,1908,100606,5125486
5197,2672,4283,98717,5128202
5198,3268,2015,102778,5128250
5199,4856,3833,100449,5129063
5200,4269,1151,98306,5131508
5201,3480,2738,101885,5131600
5202,298,2367,98469,5131686
5203,1835,4184,98912,5132449
5204,685,3126,99619,5132589
5205,4995,5497,101432,5133386
5206,2356,1022,99851,5133406
5207,3704,4354,98690,5133544
5208,4632,2407,100676,5135263
5209,5737,766,99265,5135786
5210,4600,54,100664,5136291
5211,1081,3415,98988,5137445
5212,2578,3791,100966,5138140
5213,5243,3671,98952,5138561
5214,5329,5286,99750,5140768
5215,5890,2007,102001,5143798
5216,1055,3466,99695,5144906
5217,2377,1350,101519,5144911
5218,1063,3674,100724,5145032
5219,3419,510,100693,5145312
5220,3320,4098,100128,5146730
5221,2400,5422,99864,5147113
5222,5585,2283,97655,5149836
5223,5538,3122,101449,5149947
5224,2072,3391,100144,5150643
5225,2766,5585,100015,5153161
5226,394,2101,101922,5154018
5227,5673,5230,99676,5155737
5228,240,3497,100730,5159225
5229,5023,1258,99361,5160719
5230,2090,3809,99921,5161210
5231,5356,5861,98435,5162069
5232,3515,5310,100027,5162177
5233,4928,5083,99536,5163117
5234,5634,1028,100122,5163470
5235,304,5459,100790,5164090
5236,3029,5102,101650,5165577
5237,3810,3509,99864,5165973
5238,2148,3371,99660,5166685
5239,2964,4979,100248,5171303
5240,5391,3855,101148,5171444
5241,2505,3083,99034,5174145
5242,3742,4157,102690,5174919
5243,2263,2341,101251,5176136
5244,5627,957,101929,5176539
5245,442,38,99290,5176901
5246,300,135,99768,5177380
5247,1288,496,100236,5178626
5248,3466,3143,98766,5179162
5249,1323,4455,99490,5180066
5250,988,446,99898,5181006
5251,5381,911,99399,5181407
5252,3958,3403,98526,5183076
5253,3243,541,97562,5184831
5254,5192,4597,100817,5184902
5255,2722,5868,100022,5187474
5256,1231,5377,101033,5188454
5257,5541,4540,98087,5188726
5258,4292,1530,99356,5190664
5259,2853,934,98854,5190796
5260,1599,5494,101760,5190847
5261,219,4978,100585,5191700
5262,4289,2107,99037,5191810
5263,5543,75,101147,5191978
5264,3933,3688,100142,5192064
5265,2616,5794,100000,5193307
5266,433,2168,99308,5193462
5267,355,4753,98148,5196332
5268,3265,247,100377,5196874
5269,1012,4696,98816,5197689
5270,2391,683,100370,5200360
5271,4513,3341,99198,5200748
5272,1360,4403,98979,5201260
5273,1656,4921,100971,5203608
5274,2264,3696,99472,5206662
5275,5294,4812,99513,5206916
5276,5377,5455,100138,5207133
5277,1178,4823,100807,5207243
5278,3379,5970,98316,5207716
5279,5395,5549,98749,5209214
5280,1511,5707,99494,5211124
5281,4805,1928,100854,5211557
5282,1572,5454,99566,5214568
5283,4507,5794,100700,5215538
5284,4860,5291,100026,5215656
5285,4958,720,100066,5216442
5286,390,5807,99990,5216969
5287,5994,229,100716,5217779
5288,3803,1917,100681,5220419
5289,5166,2394,100553,5221069
5290,5702,1601,100536,5221070
5291,2526,2056,99627,5222312
5292,3190,5660,99872,5224568
5293,4624,4594,100694,5226351
5294,4624,1042,100296,5227326
5295,356,5070,101030,5229207
5296,4801,2404,99268,5230616
5297,5553,4461,99615,5231540
5298,5717,5416,99390,5231995
5299,1319,4773,101104,5233255
5300,3047,4383,99642,5233790
5301,4148,4081,99581,5235090
5302,1242,810,99638,5236632
5303,848,1831,99897,5237555
5304,2511,3965,98035,5238433
5305,5048,668,101058,5238513
5306,5157,2884,101029,5238862
5307,3265,924,100374,5239272
5308,4688,2949,98448,5240851
5309,5729,3132,101615,5242327
5310,720,3116,101506,5244027
5311,3336,1624,99175,5245303
5312,3893,5879,100780,5245661
5313,2902,184,97760,5249448
5314,3529,5099,99379,5250879
5315,203,307,98057,5252261
5316,4884,4166,100004,5252714
5317,1075,3844,102138,5252776
5318,3828,1331,99566,5253483
5319,2858,926,99486,5253543
5320,4493,3936,101460,5254363
5321,4125,416,100799,5254796
5322,2440,3496,100158,5254998
5323,4447,3965,101799,5255078
5324,351,348,98083,5255675
5325,3092,2056,100147,5255841
5326,3712,1088,100073,5257582
5327,4486,4424,99419,5257774
5328,3706,189,100512,5258810
5329,1341,780,100956,5259505
5330,5991,5409,100437,5260194
5331,3406,5618,98891,5260696
5332,3911,1286,101653,5261376
5333,5620,5222,99979,5261520
5334,5055,5218,100041,5262500
5335,3680,2549,100891,5266804
5336,4482,1000,100408,5267567
5337,3798,3669,99823,5267955
5338,2218,2523,98863,5269331
5339,621,1842,99920,5269445
5340,3480,2104,98698,5272026
5341,3104,4413,99631,5272191
5342,1462,1491,100469,5273271
5343,3686,5113,100559,5273478
5344,5825,5851,100077,5274054
5345,3542,3983,98985,5274330
5346,2521,913,99607,5280870
5347,5818,1060,98814,5281031
5348,2065,5048,101855,5285296
5349,4346,5633,99837,5285485
5350,3600,3087,99167,5285790
5351,4804,2196,99296,5287463
5352,3639,2129,101375,5290414
5353,1712,1085,101695,5290932
5354,4882,3409,100950,5292709
5355,5063,4254,100018,5292979
5356,2715,1428,98455,5293889
5357,2832,349,99677,5294132
5358,1406,1541,99115,5295305
5359,2126,450,98997,5295529
5360,395,3432,99462,5295660
5361,1094,203,100561,5299332
5362,1417,2501,102325,5300040
5363,4345,118,99736,5301811
5364,5992,2623,101318,5302623
5365,5437,111,100157,5304496
5366,425,806,98922,5304590
5367,857,5721,100475,5305392
5368,3477,2275,100190,5305904
5369,5133,1790,101134,5306222
5370,650,1882,100194,5306796
5371,1722,3583,100142,5306861
5372,3612,884,100488,5306981
5373,2266,721,98756,5307584
5374,4028,1069,99443,5307917
5375,5785,1625,98794,5311164
5376,4893,5678,100658,5315061
5377,4775,428,99933,5315149
5378,1134,5006,100756,5315453
5379,5403,5073,100574,5317231
5380,5849,2221,99626,5318249
5381,307,3318,99200,5319713
5382,3086,4239,99994,5322532
5383,5747,1353,99649,5323367
5384,3794,2214,99310,5324373
5385,1242,4201,99957,5326694
5386,836,5318,100158,5327130
5387,5560,4090,100775,5327712
5388,3801,2496,101360,5330375
5389,2580,5591,99112,5330406
5390,807,4983,98639,5331171
5391,4079,5256,100022,5332894
5392,2155,156,100151,5333395
5393,943,4261,99060,5335637
5394,1415,1322,99691,5336831
5395,3590,4972,98799,5337870
5396,1386,2971,100661,5338040
5397,4162,2595,100338,5339450
5398,4857,703,99191,5339478
5399,146,5194,99681,5339672
5400,486,2215,100746,5339775
5401,4464,3858,99768,5341584
5402,1255,563,98074,5341804
5403,5603,4622,99183,5342449
5404,827,3925,99323,5343661
5405,1253,4827,99527,5346087
5406,4889,5149,97434,5346664
5407,3522,3508,99052,5348832
5408,5311,801,101226,5349999
5409,4850,4977,100661,5350123
5410,1412,3994,100501,5350218
5411,161,5863,100049,5351143
5412,4649,917,101085,5351161
5413,4272,5619,101146,5351209
5414,4264,2574,100677,5351430
5415,5736,3655,98217,5352989
5416,779,2814,100994,5355296
5417,4228,4156,100289,5355511
5418,3449,3606,101335,5355557
5419,5771,3128,100070,5355833
5420,3229,2520,100724,5356352
5421,4165,1325,102568,5356442
5422,2337,5500,99777,5357473
5423,779,5820,101111,5359017
5424,1666,4673,102088,5359731
5425,4211,824,100173,5360686
5426,3457,420,99517,5361125
5427,4023,3913,98874,5361240
5428,2333,2750,98776,5362657
5429,5325,2489,99805,5363306
5430,1105,1197,100400,5368386
5431,4017,846,98542,5369637
5432,4818,1450,100722,5372247
5433,3867,536,100817,5374023
5434,5909,1678,101539,5375910
5435,3196,2293,100272,5380225
5436,2709,1437,101318,5380321
5437,1619,5426,100955,5380598
5438,614,4513,100071,5384789
5439,4338,3506,99983,5385422
5440,2371,5146,100399,5385833
5441,536,4376,99460,5386691
5442,4600,1303,100822,5388146
5443,2475,5686,99061,5388408
5444,1192,4014,99476,5389042
5445,5770,3135,99311,5390574
5446,5459,5217,100983,5392007
5447,1894,2380,98397,5392671
5448,5651,5945,100944,5393431
5449,48,2723,97912,5393991
5450,3912,3146,99935,5394283
5451,4580,5584,98659,5394495
5452,4909,2039,98686,5395810
5453,4365,105,100640,5396668
5454,2277,1080,100702,5397429
5455,5831,5495,100053,5398034
5456,2665,4636,99406,5399282
5457,2304,3520,101540,5403505
5458,3416,53,98153,5404309
5459,5033,5678,99299,5404558
5460,2958,4553,99552,5404574
5461,4298,3222,100933,5405690
5462,5587,5881,100814,5407008
5463,2381,4254,99958,5407035
5464,1795,482,100241,5409738
5465,4742,401,101950,5411395
5466,5287,955,99951,5411871
5467,4866,5506,99429,5412346
5468,1010,5787,100491,5412448
5469,3855,5951,100183,5412797
5470,5584,3798,101770,5413606
5471,2902,4005,101144,5414752
5472,3934,267,98789,5416299
5473,5371,1345,98365,5417908
5474,2675,5112,100688,5420296
5475,4748,129,100567,5421278
5476,3903,1846,101887,5421570
5477,4272,5183,98221,5422478
5478,5771,2294,101116,5423564
5479,4486,4819,99917,5424269
5480,5892,5734,98725,5424385
5481,1258,946,99180,5424513
5482,3703,1442,99456,5424938
5483,4019,2330,100170,5426183
5484,3056,912,100247,5427019
5485,5178,4601,99518,5428517
5486,948,4290,101130,5429009
5487,2555,1229,100075,5429340
5488,3732,1303,98777,5429927
5489,930,74,99461,5433262
5490,1425,5033,99490,5434149
5491,4832,5130,100249,5435078
5492,15,2120,98000,5437213
5493,1124,166,99535,5437821
5494,471,4351,99145,5439709
5495,5693,1526,100391,5439819
5496,2234,773,102215,5439988
5497,4519,582,99068,5440257
5498,598,5749,100857,5441325
5499,5482,1183,101360,5441383
5500,5714,76,100092,5443303
5501,4488,3463,100063,5443424
5502,3607,3518,101015,5444715
5503,3193,4896,100111,5445018
5504,3391,314,99762,5445818
5505,4293,168,98888,5447116
5506,4503,2185,99726,5448579
5507,5041,4400,98370,5448916
5508,4569,1289,101640,5450601
5509,4500,4757,98630,5451064
5510,3931,678,100957,5451638
5511,5249,5621,99696,5452831
5512,3839,2767,99025,5453283
5513,3211,855,99217,5453367
5514,404,3465,99489,5455916
5515,4207,4615,100173,5456176
5516,1448,4608,99054,5459707
5517,3338,4548,100201,5461583
5518,1467,3603,99311,5463455
5519,5627,628,98452,5467224
5520,1940,4832,99562,5467292
5521,3913,2808,99800,5467604
5522,3501,2684,102602,5467653
5523,1394,5971,100423,5468082
5524,2873,5441,98589,5468556
5525,5816,5715,100318,5470054
5526,746,2116,98544,5471321
5527,5791,3128,101507,5472709
5528,4468,965,101095,5472863
5529,1727,712,99684,5473889
5530,1028,4437,99780,5477402
5531,560,2516,100070,5477725
5532,1441,4163,99117,5477829
5533,4194,4329,100102,5480189
5534,1717,5095,98819,5480483
5535,2770,5370,100552,5480572
5536,2500,2567,99032,5481617
5537,2895,5561,100908,5481819
5538,1981,3701,100162,5481954
5539,4736,5480,101943,5482882
5540,2390,150,98760,5484606
5541,4134,628,101006,5485207
5542,110,3503,100320,5485430
5543,4166,2708,97862,5486482
5544,1343,2536,99167,5486758
5545,1443,19,99962,5487031
5546,3067,199,100744,5487465
5547,4134,1102,100101,5487750
5548,2936,4344,99467,5490105
5549,2768,199,100561,5490470
5550,5412,4802,99547,5491168
5551,1951,182,98295,5491309
5552,2968,2741,100496,5496036
5553,2458,5178,100035,5496357
5554,308,4222,101454,5496948
5555,3134,1844,99163,5498629
5556,456,2891,98464,5499623
5557,925,2101,101179,5499840
5558,604,2093,99118,5500366
5559,2972,3364,98964,5500409
5560,2999,1247,98527,5501286
5561,423,5473,101576,5501335
5562,968,1410,99651,5502004
5563,722,3456,100331,5503184
5564,2064,4541,99425,5504323
5565,620,3811,100217,5504426
5566,5836,2463,100109,5505418
5567,5433,4799,99376,5507847
5568,1257,5308,99499,5508246
5569,5276,2789,98002,5510720
5570,1348,1194,99466,5510813
5571,99,2723,101069,5511013
5572,5357,1650,98108,5511904
5573,4565,5204,100129,5512160
5574,982,522,100723,5513602
5575,4570,4003,100284,5514016
5576,914,2618,100679,5514658
5577,3726,1559,100345,5514861
5578,879,4650,97671,5515724
5579,1459,5026,101127,5516360
5580,403,3918,101148,5516801
5581,5163,638,99148,5516957
5582,149,1422,99884,5520110
5583,3031,3834,101640,5520266
5584,5914,3957,98963,5520859
5585,2818,5515,100262,5521755
5586,4472,4265,101734,5522714
5587,5844,4281,100169,5522963
5588,2682,2001,100053,5523555
5589,3206,3502,99673,5526036
5590,2751,1400,98462,5529888
5591,3161,1084,100241,5530051
5592,3522,5643,98966,5530108
5593,4991,3491,98426,5530501
5594,2614,3971,99777,5531569
5595,4994,5125,99577,5532116
5596,5531,1313,99927,5533017
5597,5629,73,102268,5533205
5598,1935,5026,98014,5533686
5599,4437,4138,100163,5534207
5600,5906,2084,98939,5535558
5601,1454,5917,99957,5537020
5602,4053,1666,99552,5537169
5603,3334,1395,100887,5537626
5604,3786,5324,101589,5538186
5605,3039,4485,99849,5538684
5606,931,1928,99565,5541599
5607,392,5466,100087,5546513
5608,3688,4620,97818,5546558
5609,5071,3065,99939,5549640
5610,5306,1106,99688,5551935
5611,490,725,99515,5552939
5612,1477,1630,98122,5553514
5613,5286,5406,100430,5553859
5614,4569,3556,100429,5555528
5615,4230,3740,101983,5558089
5616,3683,2644,101642,5558314
5617,2530,224,99514,5558557
5618,3591,2340,99785,5561322
5619,5334,5200,99448,5562469
5620,21,4190,99593,5563067
5621,3872,3256,99647,5565757
5622,2597,1058,99511,5566496
5623,122,344,99318,5566882
5624,939,4042,98492,5569357
5625,2438,415,100002,5570147
5626,5054,2608,100437,5570869
5627,519,428,99983,5571553
5628,562,592,99211,5572575
5629,4762,630,99968,5573641
5630,2667,1702,101272,5577552
5631,5867,1909,101001,5579002
5632,1483,2087,99612,5579040
5633,2878,2713,100915,5579986
5634,1899,5768,99897,5582042
5635,4850,2575,98734,5583224
5636,5149,2906,100925,5584103
5637,4745,5242,99691,5585164
5638,4930,4377,100852,5585313
5639,2863,3816,98910,5586240
5640,5845,2525,101171,5587488
5641,4309,1915,97313,5588507
5642,4378,2387,98609,5588587
5643,275,2583,99240,5590202
5644,5431,5040,99406,5590800
5645,454,1354,98956,5590910
5646,229,2173,100625,5590928
5647,117,5098,100011,5591319
5648,3119,4533,100301,5591556
5649,3951,1255,102406,5593093
5650,3765,5442,100334,5593337
5651,2908,232,100033,5593892
5652,429,330,100081,5595303
5653,5142,5071,100047,5597715
5654,3921,3968,99305,5598651
5655,1839,4237,99287,5598924
5656,5576,3809,98878,5600303
5657,3962,362,101063,5602128
5658,1749,2940,99528,5602452
5659,4646,75,100633,5602745
5660,3110,5819,99885,5603073
5661,1405,1109,98243,5604072
5662,256,4604,98184,5604328
5663,2048,2702,99161,5604510
5664,1514,5986,100126,5609090
5665,145,115,100994,5611358
5666,4289,3538,101180,5611559
5667,752,2143,98746,5612109
5668,3667,304,100078,5612704
5669,2351,4402,98879,5612726
5670,1001,5686,99245,5614260
5671,1180,515,100061,5615052
5672,760,1142,101821,5616856
5673,4637,5466,100287,5617726
5674,1892,214,99399,5619925
5675,1099,2355,100204,5623022
5676,39,1279,99828,5623757
5677,72,3190,98957,5624593
5678,4616,4040,99932,5625835
5679,1380,4782,100312,5627030
5680,73,2419,98952,5628511
5681,4663,2335,101061,5629758
5682,5919,1721,101809,5631955
5683,28,1858,100843,5634275
5684,3417,2904,100442,5636661
5685,3514,5297,101222,5637020
5686,3187,3456,101720,5637503
5687,3570,1435,101161,5637542
5688,2207,5148,99054,5638469
5689,4094,2607,100267,5638636
5690,2294,4812,100405,5640893
5691,2939,3329,100752,5641794
5692,379,960,98015,5646030
5693,688,5277,101021,5647297
5694,2617,2627,101949,5647813
5695,1638,5264,100908,5648034
5696,229,4474,99970,5648273
5697,3000,1352,101625,5648804
5698,4996,2574,100054,5650829
5699,671,424,99804,5650941
5700,2287,4141,100315,5651998
5701,203,5699,101970,5653032
5702,1445,1962,102452,5653979
5703,1525,2165,99884,5654362
5704,5953,300,98796,5655666
5705,5688,5558,100077,5656703
5706,3971,3405,99809,5658172
5707,3649,4087,97960,5658352
5708,3555,5098,98644,5659497
5709,4084,5490,98735,5663198
5710,796,3859,99948,5664201
5711,2472,927,102286,5664702
5712,3077,3430,100184,5665848
5713,586,5285,100073,5667508
5714,3066,4672,100970,5668623
5715,1947,1426,99408,5669040
5716,2006,5094,100770,5669480
5717,5337,4437,100433,5670513
5718,835,640,100640,5672072
5719,4192,5606,99825,5672606
5720,4601,2444,100580,5673471
5721,702,3614,101657,5675392
5722,2779,4092,99505,5675514
5723,1742,1290,99232,5675923
5724,4965,2642,97930,5676534
5725,5290,1597,99522,5676949
5726,786,4638,98754,5677229
5727,286,2737,100075,5677482
5728,3314,1828,99754,5677648
5729,2648,5292,100556,5678959
5730,4440,2589,100297,5679488
5731,2723,1080,99550,5679861
5732,1681,243,101204,5683841
5733,3493,4756,99635,5684133
5734,4633,3562,100544,5684711
5735,94,1351,100007,5685186
5736,1813,581,97512,5685593
5737,620,599,100705,5686314
5738,3101,2219,98866,5687216
5739,1686,3627,100041,5687299
5740,2039,925,99791,5687358
5741,2243,5551,100807,5688130
5742,3897,4507,98699,5688184
5743,997,5062,101256,5688277
5744,4896,5140,99393,5690738
5745,870,4644,101481,5692155
5746,1101,4464,98615,5692191
5747,2053,625,100385,5693116
5748,3773,572,98896,5694565
5749,4798,4558,100542,5694695
5750,5373,4545,100310,5695591
5751,1843,488,100633,5695591
5752,5099,4225,99301,5696343
5753,443,3811,99561,5696691
5754,5673,3541,100230,5696825
5755,651,3861,100089,5698372
5756,4913,4911,98705,5700236
5757,4779,3228,100649,5700991
5758,2636,3668,99767,5701917
5759,2933,5534,101304,5702690
5760,979,3755,99425,5703107
5761,5717,3477,100829,5703670
5762,5799,2130,99245,5703851
5763,1869,3884,100592,5705849
5764,5454,5669,100840,5706001
5765,962,3809,99566,5706286
5766,2718,5095,101436,5706332
5767,309,4724,101480,5706552
5768,1692,1753,100772,5707641
5769,4362,1083,101196,5707716
5770,1576,1307,99451,5707785
5771,5243,4965,99776,5708791
5772,5502,3368,99364,5709943
5773,5205,2595,99908,5710126
5774,2480,3410,98838,5710186
5775,4887,5330,100952,5711594
5776,1639,5587,100055,5712507
5777,4005,238,101328,5715044
5778,682,5278,100200,5719488
5779,3814,5526,100350,5720350
5780,4560,681,99479,5720375
5781,5307,1923,97968,5720671
5782,4122,674,100259,5721594
5783,1664,3746,98608,5722850
5784,4768,289,99989,5724068
5785,1457,3408,100339,5728330
5786,1990,581,99566,5728836
5787,1570,733,98889,5729082
5788,5621,1487,101512,5732350
5789,5231,2224,100249,5733509
5790,4819,3216,100781,5733887
5791,5990,907,101441,5734106
5792,5387,4629,99731,5735033
5793,4221,4275,99404,5736473
5794,5759,5972,98253,5736507
5795,2291,4359,99406,5736510
5796,280,1400,99968,5738039
5797,1118,4531,99947,5741424
5798,3891,1648,98975,5741640
5799,5046,304,99794,5743769
5800,1005,4472,100026,5744677
5801,3254,4971,100958,5746218
5802,272,4305,100643,5747495
5803,323,5752,100605,5747823
5804,3804,4993,100699,5748982
5805,711,821,100328,5749245
5806,1427,3797,101009,5750346
5807,1947,275,99238,5750674
5808,4384,3065,99400,5750883
5809,3109,1664,99322,5752333
5810,1087,4879,98702,5752546
5811,2610,1787,99206,5752947
