id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
5119,4085,446,99771,5055270,5055867,0,1,0,0,0,1,47065-52744-2166,100
5120,2125,5254,99194,5055579,5056178,0,1,0,0,0,1,32055-53003-51720,1218
5121,468,4914,100630,5055653,5056053,0,1,0,0,0,1,30506-49390,1000
5122,2767,808,99024,5056014,5056610,0,1,0,0,0,1,23545-795-4472,1000
5123,2891,2735,100114,5059462,5060059,0,1,0,0,0,1,24816-1294-23296,2
5124,816,4417,98960,5060037,5060636,0,1,0,0,0,1,4572-6781-42384,1000
5125,5448,5480,100284,5061084,5061481,0,1,0,0,0,1,53827-54076,1000
5126,5330,3607,98797,5062073,5062665,0,1,0,0,0,1,52817-44168-58427,1987
5127,2661,2880,100672,5063717,5064315,0,1,0,0,0,1,32103-5054-32935,2
5128,52,653,99625,5064231,5064831,0,1,0,0,0,1,26930-30023-3323,1000
5129,4299,1108,100770,5064692,5065488,0,1,0,0,0,1,47952-54033-5780-6972,1001
5130,4524,531,100193,5066320,5066915,0,1,0,0,0,1,44105-52729-2602,1000
5131,1712,824,97796,5067158,5067757,0,1,0,0,0,1,12475-1411-4551,2
5132,2403,4957,100722,5067507,5068303,0,1,0,0,0,1,19738-3502-58441-49491,93
5133,899,3264,98558,5068448,5069049,0,1,0,0,0,1,18561-1408-28382,2
5134,2745,4585,99198,5069901,5070691,0,1,0,0,0,1,23374-42368-45652-45620,1198
5135,539,813,99375,5070895,5071294,0,1,0,0,0,1,9158-4502,0
5136,2022,5661,99498,5071949,5072753,0,1,0,0,0,1,15722-10575-56210-56153,1001
5137,4682,5382,99753,5072171,5072770,0,1,0,0,0,1,46465-48132-53438,2000
5138,3544,3926,101566,5072542,5073132,0,1,0,0,0,1,33911-52657-35474,1102
5139,2805,1142,98732,5072876,5073666,0,1,0,0,0,1,23951-8939-6030-7146,1001
5140,2518,4627,99801,5073128,5073926,0,1,0,0,0,1,20865-46208-59537-45742,2001
5141,1358,1941,101076,5073661,5074260,0,1,0,0,0,1,8610-8024-14837,2
5142,1667,17,99168,5074183,5074583,0,1,0,0,0,1,12172-40256,1
5143,27,3543,100015,5075148,5075545,0,1,0,0,0,1,32883-33706,0
5144,5786,274,100232,5075557,5076155,0,1,0,0,0,1,57599-23773-896,2010
5145,1848,810,101241,5075900,5076491,0,1,0,0,0,1,22657-52678-4481,102
5146,1406,233,100974,5076043,5076839,0,1,0,0,0,1,8895-16822-17033-1898,2
5147,2723,3378,100687,5076785,5077380,0,1,0,0,0,1,54215-23575-29046,0
5148,5482,4714,100501,5077408,5078204,0,1,0,0,0,1,54080-51632-30067-60413,59
5149,5993,2422,102109,5079938,5080732,0,1,0,0,0,1,60791-29134-25693-50954,2909
5150,4851,736,100257,5080211,5081009,0,1,0,0,0,1,49063-17860-1557-3998,13
5151,83,5419,101908,5081231,5082027,0,1,0,0,0,1,187-4201-55586-53561,2024
5152,2177,1284,97700,5081451,5082042,0,1,0,0,0,1,17526-6789-8401,1
5153,1305,5160,101514,5082621,5083217,0,1,0,0,0,1,40398-9752-57821,2
5154,1658,4373,99446,5084774,5085572,0,1,0,0,0,1,13566-5700-12351-41622,10001
5155,3038,316,101025,5085315,5085915,0,1,0,0,0,1,26250-7309-1042,8
5156,2816,3003,101891,5085361,5086157,0,1,0,0,0,1,24005-23961-23618-25988,2102
5157,323,723,99631,5085514,5085909,0,1,0,0,0,1,1086-8482,0
5158,3346,4773,101254,5085665,5086464,0,1,0,0,0,1,28951-23574-48359-47819,1000
5159,1835,1272,100018,5086084,5086678,0,1,0,0,0,1,24695-5948-7866,1
5160,3674,3899,98656,5088803,5089203,0,1,0,0,0,1,32384-35063,1167
5161,1328,4822,99301,5088820,5089616,0,1,0,0,0,1,8397-51554-51631-48336,1024
5162,2642,4994,98998,5088920,5089516,0,1,0,0,0,1,22257-49356-49565,1000
5163,4856,3565,99901,5092459,5093054,0,1,0,0,0,1,51547-41901-31014,1099
5164,408,3596,101645,5093216,5093811,0,1,0,0,0,1,1926-1687-41581,2
5165,2227,5397,99662,5100007,5100805,0,1,0,0,0,1,18086-6367-55586-53499,1220
5166,4789,3051,99175,5101372,5102166,0,1,0,0,0,1,55387-55180-10521-26425,1002
5167,4816,4428,100499,5103076,5103668,0,1,0,0,0,1,48299-48396-42457,101
5168,2508,3208,100330,5103683,5104279,0,1,0,0,0,1,25957-5953-50048,1
5169,4402,4838,100225,5104467,5105066,0,1,0,0,0,1,42574-10601-48432,1001
5170,4401,1095,100454,5105567,5106166,0,1,0,0,0,1,47107-31912-6947,1020
5171,4955,3029,100719,5107070,5107867,0,1,0,0,0,1,49487-58440-23532-26203,1043
5172,871,2475,100765,5107676,5108073,0,1,0,0,0,1,26238-20446,0
5173,5476,2381,99778,5108033,5108827,0,1,0,0,0,1,54065-51632-55755-24614,99
5174,397,1403,98731,5109955,5110556,0,1,0,0,0,1,1855-6542-8869,1
5175,2015,5141,98653,5110096,5110694,0,1,0,0,0,1,15624-1315-52029,2
5176,895,5673,100484,5110108,5110904,0,1,0,0,0,1,5068-6359-53008-56298,1220
5177,835,5385,99057,5111168,5111962,0,1,0,0,0,1,4627-29368-29367-53467,99
5178,2063,5963,100347,5111780,5112376,0,1,0,0,0,1,16104-10542-60181,1011
5179,3143,5016,98637,5112166,5112764,0,1,0,0,0,1,27319-49356-49608,1000
5180,1633,1363,98958,5112378,5112975,0,1,0,0,0,1,11953-6543-16941,1
5181,1730,5054,100494,5113192,5113787,0,1,0,0,0,1,52004-28156-55409,27
5182,2010,694,99921,5113655,5114050,0,1,0,0,0,1,18746-4007,1
5183,640,4431,99590,5114005,5114600,0,1,0,0,0,1,3270-1528-42467,1
5184,2852,275,99308,5114716,5115312,0,1,0,0,0,1,24402-13023-5719,101
5185,3560,3318,100562,5114864,5115663,0,1,0,0,0,1,30978-52749-23575-28794,1
5186,4211,1386,101363,5115347,5115948,0,1,0,0,0,1,39183-3858-11919,1
5187,3517,782,99622,5116227,5116823,0,1,0,0,0,1,30577-25605-4276,1046
5188,3846,3241,99769,5116618,5117215,0,1,0,0,0,1,55467-24192-28215,2000
5189,2008,233,101509,5117418,5118015,0,1,0,0,0,1,15559-52662-1898,1
5190,5803,4351,100157,5118473,5119068,0,1,0,0,0,1,57793-50022-48282,1000
5191,1104,4674,99135,5118491,5119091,0,1,0,0,0,1,56633-47726-47228,0
5192,5617,5886,100773,5122500,5123292,0,1,0,0,0,1,55469-45229-55316-59047,1020
5193,5725,2397,99027,5122614,5123408,0,1,0,0,0,1,56843-44168-18740-19655,1013
5194,5518,2141,100703,5124872,5125665,0,1,0,0,0,1,54395-55772-22030-17011,1011
5195,956,143,103029,5125114,5125509,0,1,0,0,0,1,5411-400,1000
5196,2585,1908,100606,5125486,5126083,0,1,0,0,0,1,21668-9986-14529,2
5197,2672,4283,98717,5128202,5128795,0,1,0,0,0,1,46974-52744-40266,99
5198,3268,2015,102778,5128250,5128849,0,1,0,0,0,1,28849-1314-15625,2
5199,4856,3833,100449,5129063,5129665,0,1,0,0,0,1,48740-33475-45365,2172
5200,4269,1151,98306,5131508,5131907,0,1,0,0,0,1,42602-24743,1
5201,3480,2738,101885,5131600,5132392,0,1,0,0,0,1,30210-9692-10721-23338,3
5202,298,2367,98469,5131686,5132481,0,1,0,0,0,1,5213-5218-3730-19437,1001
5203,1835,4184,98912,5132449,5133053,0,1,0,0,0,1,28807-13013-39275,1010
5204,685,3126,99619,5132589,5133191,0,1,0,0,0,1,3686-6540-27193,1
5205,4995,5497,101432,5133386,5134182,0,1,0,0,0,1,49567-49357-23574-54211,0
5206,2356,1022,99851,5133406,5133804,0,1,0,0,0,1,19361-49309,1
5207,3704,4354,98690,5133544,5134140,0,1,0,0,0,1,56289-51464-42657,1000
5208,4632,2407,100676,5135263,5135657,0,1,0,0,0,1,47257-33908,0
5209,5737,766,99265,5135786,5136383,0,1,0,0,0,1,56938-38289-22164,2000
5210,4600,54,100664,5136291,5136888,0,1,0,0,0,1,45552-39517-52729,1000
5211,1081,3415,98988,5137445,5138043,0,1,0,0,0,1,60279-6877-29429,99
5212,2578,3791,100966,5138140,5138740,0,1,0,0,0,1,21589-22712-34169,2000
5213,5243,3671,98952,5138561,5139363,0,1,0,0,0,1,55520-351-39330-32357,2000
5214,5329,5286,99750,5140768,5141360,0,1,0,0,0,1,56171-53008-52266,1219
5215,5890,2007,102001,5143798,5144597,0,1,0,0,0,1,59118-9545-10721-15544,3
5216,1055,3466,99695,5144906,5145502,0,1,0,0,0,1,37748-47726-41841,0
5217,2377,1350,101519,5144911,5145311,0,1,0,0,0,1,19609-8518,1000
5218,1063,3674,100724,5145032,5145626,0,1,0,0,0,1,6514-4239-32383,30
5219,3419,510,100693,5145312,5145708,0,1,0,0,0,1,29451-2575,1
5220,3320,4098,100128,5146730,5147522,0,1,0,0,0,1,28798-32108-27120-37875,1262
5221,2400,5422,99864,5147113,5147904,0,1,0,0,0,1,19703-1951-56230-53591,2219
5222,5585,2283,97655,5149836,5150231,0,1,0,0,0,1,54935-18683,1
5223,5538,3122,101449,5149947,5150546,0,1,0,0,0,1,54565-35242-27183,1001
5224,2072,3391,100144,5150643,5151437,0,1,0,0,0,1,16178-52147-50831-29080,1
5225,2766,5585,100015,5153161,5153557,0,1,0,0,0,1,55843-54942,100
5226,394,2101,101922,5154018,5154613,0,1,0,0,0,1,14486-9797-16435,1
5227,5673,5230,99676,5155737,5156533,0,1,0,0,0,1,56299-46623-23574-51491,0
5228,240,3497,100730,5159225,5159827,0,1,0,0,0,1,773-39186-30828,1000
5229,5023,1258,99361,5160719,5161516,0,1,0,0,0,1,49622-51632-51555-8177,0
5230,2090,3809,99921,5161210,5162010,0,1,0,0,0,1,16340-52759-23575-34008,1
5231,5356,5861,98435,5162069,5162864,0,1,0,0,0,1,53345-60559-52205-58496,1197
5232,3515,5310,100027,5162177,5162772,0,1,0,0,0,1,30561-46622-52528,2000
5233,4928,5083,99536,5163117,5163915,0,1,0,0,0,1,49430-49357-23574-51478,0
5234,5634,1028,100122,5163470,5164264,0,1,0,0,0,1,55711-41300-3934-6169,1001
5235,304,5459,100790,5164090,5164684,0,1,0,0,0,1,39150-19669-53926,1001
5236,3029,5102,101650,5165577,5166372,0,1,0,0,0,1,26179-21212-32293-50389,1003
5237,3810,3509,99864,5165973,5166768,0,1,0,0,0,1,34011-32108-39326-30565,43
5238,2148,3371,99660,5166685,5167481,0,1,0,0,0,1,17091-52736-23575-29032,1
5239,2964,4979,100248,5171303,5172100,0,1,0,0,0,1,25715-13197-52993-49534,219
5240,5391,3855,101148,5171444,5172238,0,1,0,0,0,1,53483-60556-52205-34453,1099
5241,2505,3083,99034,5174145,5174739,0,1,0,0,0,1,24452-11057-26690,1000
5242,3742,4157,102690,5174919,5175516,0,1,0,0,0,1,32974-59257-59812,2002
5243,2263,2341,101251,5176136,5176736,0,1,0,0,0,1,18624-1267-19237,2
5244,5627,957,101929,5176539,5177336,0,1,0,0,0,1,55635-41300-3934-5427,1001
5245,442,38,99290,5176901,5177693,0,1,0,0,0,1,2154-52688-8-79,1001
5246,300,135,99768,5177380,5178174,0,1,0,0,0,1,989-35013-35316-364,5061
5247,1288,496,100236,5178626,5179227,0,1,0,0,0,1,7984-6392-7395,27
5248,3466,3143,98766,5179162,5179760,0,1,0,0,0,1,41840-23575-27318,0
5249,1323,4455,99490,5180066,5180664,0,1,0,0,0,1,8242-39797-42853,1001
5250,988,446,99898,5181006,5181604,0,1,0,0,0,1,5598-1293-2166,2
5251,5381,911,99399,5181407,5182204,0,1,0,0,0,1,53412-60556-52205-55547,1198
5252,3958,3403,98526,5183076,5183674,0,1,0,0,0,1,35924-1234-29205,2
5253,3243,541,97562,5184831,5185425,0,1,0,0,0,1,33915-52729-3496,1000
5254,5192,4597,100817,5184902,5185499,0,1,0,0,0,1,51137-42614-48149,2000
5255,2722,5868,100022,5187474,5188274,0,1,0,0,0,1,23148-1947-53008-58660,1220
5256,1231,5377,101033,5188454,5189251,0,1,0,0,0,1,7643-1951-55586-53404,2219
5257,5541,4540,98087,5188726,5189520,0,1,0,0,0,1,54613-55156-46636-44479,1001
5258,4292,1530,99356,5190664,5191061,0,1,0,0,0,1,42719-23716,0
5259,2853,934,98854,5190796,5191397,0,1,0,0,0,1,24416-1263-5259,2
5260,1599,5494,101760,5190847,5191442,0,1,0,0,0,1,11687-42277-54132,1050
5261,219,4978,100585,5191700,5192297,0,1,0,0,0,1,1101-58441-49533,92
5262,4289,2107,99037,5191810,5192603,0,1,0,0,0,1,40433-5828-8296-16508,3
5263,5543,75,101147,5191978,5192578,0,1,0,0,0,1,54682-29220-167,101
5264,3933,3688,100142,5192064,5192861,0,1,0,0,0,1,35553-21910-53291-32470,1218
5265,2616,5794,100000,5193307,5194299,0,1,0,0,0,1,22027-23429-21220-59473-57693,1221
5266,433,2168,99308,5193462,5194063,0,1,0,0,0,1,2105-1431-17586,2
5267,355,4753,98148,5196332,5196730,0,1,0,0,0,1,9911-47497,1
5268,3265,247,100377,5196874,5197473,0,1,0,0,0,1,29435-47726-1904,0
5269,1012,4696,98816,5197689,5198288,0,1,0,0,0,1,6079-24781-47168,0
5270,2391,683,100370,5200360,5200957,0,1,0,0,0,1,19927-56161-3545,2
5271,4513,3341,99198,5200748,5201550,0,1,0,0,0,1,43930-51931-50831-28940,1000
5272,1360,4403,98979,5201260,5201659,0,1,0,0,0,1,8614-45959,11
5273,1656,4921,100971,5203608,5204407,0,1,0,0,0,1,12099-22571-58441-49416,93
5274,2264,3696,99472,5206662,5207463,0,1,0,0,0,1,18485-23710-50017-32504,1000
5275,5294,4812,99513,5206916,5207714,0,1,0,0,0,1,52343-48200-38976-48191,2010
5276,5377,5455,100138,5207133,5207727,0,1,0,0,0,1,53405-53379-53869,2000
5277,1178,4823,100807,5207243,5208039,0,1,0,0,0,1,7322-41447-60191-48338,1001
5278,3379,5970,98316,5207716,5208514,0,1,0,0,0,1,29048-23574-52676-60578,99
5279,5395,5549,98749,5209214,5209612,0,0,1,0,0,2,53491-53497-54778,2000
5280,1511,5707,99494,5211124,5211921,0,1,0,0,0,1,10874-2235-40369-56704,1310
5281,4805,1928,100854,5211557,5212153,0,1,0,0,0,1,48139-23381-16321,1
5282,1572,5454,99566,5214568,5215370,0,1,0,0,0,1,11465-15635-58441-53866,1093
5283,4507,5794,100700,5215538,5216334,0,1,0,0,0,1,43857-44168-38580-57693,2231
5284,4860,5291,100026,5215656,5216257,0,1,0,0,0,1,49331-9770-52558,2
5285,4958,720,100066,5216442,5217238,0,1,0,0,0,1,49493-51632-51557-3787,17
5286,390,5807,99990,5216969,5217565,0,1,0,0,0,1,1791-1687-57858,2
5287,5994,229,100716,5217779,5218376,0,1,0,0,0,1,60793-52729-732,1000
5288,3803,1917,100681,5220419,5221216,0,1,0,0,0,1,33887-45224-25259-14649,1000
5289,5166,2394,100553,5221069,5221664,0,1,0,0,0,1,50997-40368-19640,1046
5290,5702,1601,100536,5221070,5221666,0,1,0,0,0,1,56669-10888-11696,1002
5291,2526,2056,99627,5222312,5222910,0,1,0,0,0,1,20931-5836-16028,1
5292,3190,5660,99872,5224568,5225164,0,1,0,0,0,1,27771-37280-56149,1019
5293,4624,4594,100694,5226351,5227145,0,1,0,0,0,1,45737-46623-30507-52224,1000
5294,4624,1042,100296,5227326,5228122,0,1,0,0,0,1,45737-48200-48654-8227,1001
5295,356,5070,101030,5229207,5229607,0,1,0,0,0,1,52688-50068,101
5296,4801,2404,99268,5230616,5231214,0,1,0,0,0,1,48064-11516-19763,1
5297,5553,4461,99615,5231540,5232334,0,1,0,0,0,1,54787-46623-23574-42938,99
5298,5717,5416,99390,5231995,5232791,0,1,0,0,0,1,56783-52661-55592-53554,1218
5299,1319,4773,101104,5233255,5233853,0,1,0,0,0,1,41069-48359-47819,1000
5300,3047,4383,99642,5233790,5234385,0,1,0,0,0,1,26381-58910-41913,5079
5301,4148,4081,99581,5235090,5235686,0,1,0,0,0,1,38471-23734-37547,2169
5302,1242,810,99638,5236632,5237230,0,1,0,0,0,1,14518-5948-4497,1
5303,848,1831,99897,5237555,5238151,0,1,0,0,0,1,4725-38777-13962,2
5304,2511,3965,98035,5238433,5238828,0,1,0,0,0,1,42203-41070,0
5305,5048,668,101058,5238513,5239112,0,1,0,0,0,1,56412-53217-3434,221
5306,5157,2884,101029,5238862,5239258,0,1,0,0,0,1,51867-46918,0
5307,3265,924,100374,5239272,5239874,0,1,0,0,0,1,29435-18587-5222,43894
5308,4688,2949,98448,5240851,5241449,0,1,0,0,0,1,46562-10563-25651,1001
5309,5729,3132,101615,5242327,5242922,0,1,0,0,0,1,56851-44168-35399,1000
5310,720,3116,101506,5244027,5244423,0,1,0,0,0,1,4722-27104,1000
5311,3336,1624,99175,5245303,5245903,0,1,0,0,0,1,28876-9922-11888,2
5312,3893,5879,100780,5245661,5246262,0,1,0,0,0,1,35699-41163-58874,102
5313,2902,184,97760,5249448,5249843,0,1,0,0,0,1,33931-51519,0
5314,3529,5099,99379,5250879,5251474,0,1,0,0,0,1,30707-52733-51500,1
5315,203,307,98057,5252261,5252861,0,1,0,0,0,1,632-35243-1012,1001
5316,4884,4166,100004,5252714,5253111,0,1,0,0,0,1,50333-54799,1
5317,1075,3844,102138,5252776,5253172,0,1,0,0,0,1,6628-35020,1
5318,3828,1331,99566,5253483,5254079,0,1,0,0,0,1,34263-12922-8417,1000
5319,2858,926,99486,5253543,5254143,0,1,0,0,0,1,24480-5948-5233,1
5320,4493,3936,101460,5254363,5254761,0,1,0,0,0,1,57609-35601,101
5321,4125,416,100799,5254796,5255393,0,1,0,0,0,1,38052-1207-1999,2
5322,2440,3496,100158,5254998,5255596,0,1,0,0,0,1,46737-23574-41153,0
5323,4447,3965,101799,5255078,5255672,0,1,0,0,0,1,44762-52685-41070,1
5324,351,348,98083,5255675,5256073,0,1,0,0,0,1,1242-1376,1
5325,3092,2056,100147,5255841,5256438,0,1,0,0,0,1,26793-5706-16022,1001
5326,3712,1088,100073,5257582,5257979,0,1,0,0,0,1,33922-48365,100
5327,4486,4424,99419,5257774,5258370,0,1,0,0,0,1,44988-17979-42421,1
5328,3706,189,100512,5258810,5259210,0,1,0,0,0,1,39197-30108,490
5329,1341,780,100956,5259505,5260101,0,1,0,0,0,1,8450-8009-4265,2
5330,5991,5409,100437,5260194,5260985,0,1,0,0,0,1,60760-53241-55591-53540,2219
5331,3406,5618,98891,5260696,5261294,0,1,0,0,0,1,29271-10592-55479,1169
5332,3911,1286,101653,5261376,5262176,0,1,0,0,0,1,35244-35238-57981-7969,1001
5333,5620,5222,99979,5261520,5261917,0,1,0,0,0,1,56020-57773,1
5334,5055,5218,100041,5262500,5263293,0,1,0,0,0,1,49884-45164-35861-54155,1010
5335,3680,2549,100891,5266804,5267600,0,1,0,0,0,1,32419-50016-52752-21194,1101
5336,4482,1000,100408,5267567,5268163,0,1,0,0,0,1,54219-16257-5877,3
5337,3798,3669,99823,5267955,5267955,0,0,0,0,0,1,-1,
5338,2218,2523,98863,5269331,5269928,0,1,0,0,0,1,17906-6486-20915,1
5339,621,1842,99920,5269445,5269842,0,1,0,0,0,1,48384-14010,99
5340,3480,2104,98698,5272026,5272622,0,1,0,0,0,1,30210-1226-16473,2
5341,3104,4413,99631,5272191,5272986,0,1,0,0,0,1,26958-6484-3403-42232,1001
5342,1462,1491,100469,5273271,5273871,0,1,0,0,0,1,9393-9521-10655,2
5343,3686,5113,100559,5273478,5274075,0,1,0,0,0,1,32445-43177-54188,2000
5344,5825,5851,100077,5274054,5274650,0,1,0,0,0,1,58150-48359-58300,1000
5345,3542,3983,98985,5274330,5274926,0,1,0,0,0,1,36939-35262-36238,1019
5346,2521,913,99607,5280870,5281466,0,1,0,0,0,1,20902-11519-5161,1
5347,5818,1060,98814,5281031,5281625,0,1,0,0,0,1,58399-19270-6438,10098
5348,2065,5048,101855,5285296,5286291,0,1,1,0,0,2,16117-53243-56392,10729
5349,4346,5633,99837,5285485,5286084,0,1,0,0,0,1,42020-55703-55706,1026
5350,3600,3087,99167,5285790,5286391,0,1,0,0,0,1,31390-31757-27082,2000
5351,4804,2196,99296,5287463,5288260,0,1,0,0,0,1,48093-32108-17132-17713,93
5352,3639,2129,101375,5290414,5290814,0,1,0,0,0,1,50020-17032,101
5353,1712,1085,101695,5290932,5291534,0,1,0,0,0,1,18423-3858-6751,1
5354,4882,3409,100950,5292709,5293108,0,1,0,0,0,1,51397-29312,0
5355,5063,4254,100018,5292979,5293178,0,1,0,0,0,1,49942,0
5356,2715,1428,98455,5293889,5294484,0,1,0,0,0,1,23043-39277-9142,1001
5357,2832,349,99677,5294132,5294331,0,1,0,0,0,1,24220,0
5358,1406,1541,99115,5295305,5296096,0,1,0,0,0,1,8895-16822-17259-11196,1002
5359,2126,450,98997,5295529,5296125,0,1,0,0,0,1,16762-1233-2189,2
5360,395,3432,99462,5295660,5296459,0,1,0,0,0,1,1845-33983-42184-29602,2000
5361,1094,203,100561,5299332,5300130,0,1,0,0,0,1,6899-31451-21238-633,2
5362,1417,2501,102325,5300040,5300641,0,1,0,0,0,1,9030-6542-20720,1
5363,4345,118,99736,5301811,5302410,0,1,0,0,0,1,41406-12898-14641,218
5364,5992,2623,101318,5302623,5303220,0,1,0,0,0,1,60763-44176-22100,1001
5365,5437,111,100157,5304496,5305091,0,1,0,0,0,1,53721-48358-25554,1000
5366,425,806,98922,5304590,5305187,0,1,0,0,0,1,2059-52728-23607,1000
5367,857,5721,100475,5305392,5305790,0,1,0,0,0,1,9429-56828,0
5368,3477,2275,100190,5305904,5306699,0,1,0,0,0,1,30182-42639-15024-18609,2000
5369,5133,1790,101134,5306222,5307015,0,1,0,0,0,1,50617-52828-35025-24772,1352
5370,650,1882,100194,5306796,5307586,0,1,0,0,0,1,3315-4569-331-14310,1000
5371,1722,3583,100142,5306861,5307457,0,1,0,0,0,1,12536-6781-31263,1000
5372,3612,884,100488,5306981,5307376,0,1,0,0,0,1,31700-10866,100
5373,2266,721,98756,5307584,5308179,0,1,0,0,0,1,18522-38777-3792,2
5374,4028,1069,99443,5307917,5308314,0,1,0,0,0,1,37033-6580,1
5375,5785,1625,98794,5311164,5311764,0,1,0,0,0,1,57587-23476-11890,1000
5376,4893,5678,100658,5315061,5315858,0,1,0,0,0,1,49290-48899-48201-56313,1005
5377,4775,428,99933,5315149,5315743,0,1,0,0,0,1,47949-3933-2078,1001
5378,1134,5006,100756,5315453,5316247,0,1,0,0,0,1,16211-27079-58441-49589,92
5379,5403,5073,100574,5317231,5318027,0,1,0,0,0,1,53529-56383-20275-50086,1319
5380,5849,2221,99626,5318249,5319046,0,1,0,0,0,1,58297-42674-1112-19290,1001
5381,307,3318,99200,5319713,5320505,0,1,0,0,0,1,1013-48808-50831-28794,1000
5382,3086,4239,99994,5322532,5323130,0,1,0,0,0,1,58640-56245-39554,317
5383,5747,1353,99649,5323367,5323765,0,1,0,0,0,1,58746-8563,0
5384,3794,2214,99310,5324373,5324970,0,1,0,0,0,1,33760-1231-17877,2
5385,1242,4201,99957,5326694,5327288,0,1,0,0,0,1,7674-20991-39057,8049
5386,836,5318,100158,5327130,5327920,0,1,0,0,0,1,7700-41447-60191-52588,1001
5387,5560,4090,100775,5327712,5328307,0,1,0,0,0,1,58574-39805-37729,1001
5388,3801,2496,101360,5330375,5330970,0,1,0,0,0,1,34190-22580-48929,103
5389,2580,5591,99112,5330406,5331200,0,1,0,0,0,1,21596-22565-22982-55027,2011
5390,807,4983,98639,5331171,5331965,0,1,0,0,0,1,4463-3408-58441-49543,1092
5391,4079,5256,100022,5332894,5333494,0,1,0,0,0,1,37641-44998-51724,2000
5392,2155,156,100151,5333395,5333792,0,1,0,0,0,1,48467-2123,100
5393,943,4261,99060,5335637,5336236,0,1,0,0,0,1,6472-5690-55115,1
5394,1415,1322,99691,5336831,5337430,0,1,0,0,0,1,59006-5772-9277,1
5395,3590,4972,98799,5337870,5338862,0,1,0,0,0,1,31301-15072-3493-58441-49520,1093
5396,1386,2971,100661,5338040,5338633,0,1,0,0,0,1,11918-23477-25833,1000
5397,4162,2595,100338,5339450,5340047,0,1,0,0,0,1,47005-52704-22177,101
5398,4857,703,99191,5339478,5340071,0,1,0,0,0,1,49176-8995-17232,1
5399,146,5194,99681,5339672,5340268,0,1,0,0,0,1,414-13182-51216,1171
5400,486,2215,100746,5339775,5340372,0,1,0,0,0,1,28226-26913-17881,3
5401,4464,3858,99768,5341584,5342185,0,1,0,0,0,1,43115-42285-34474,2126
5402,1255,563,98074,5341804,5342401,0,1,0,0,0,1,7766-6393-2754,1039
5403,5603,4622,99183,5342449,5343245,0,1,0,0,0,1,55197-13191-53240-45712,1218
5404,827,3925,99323,5343661,5344260,0,1,0,0,0,1,4564-8139-35432,1001
5405,1253,4827,99527,5346087,5346684,0,1,0,0,0,1,11313-42661-48346,2000
5406,4889,5149,97434,5346664,5347062,0,1,0,0,0,1,55892-50773,1009
5407,3522,3508,99052,5348832,5349430,0,1,0,0,0,1,30619-18686-30520,22782
5408,5311,801,101226,5349999,5350796,0,1,0,0,0,1,52540-51160-11517-4418,766
5409,4850,4977,100661,5350123,5350914,0,1,0,0,0,1,48591-3408-58441-49530,1092
5410,1412,3994,100501,5350218,5350818,0,1,0,0,0,1,8974-1284-36453,2
5411,161,5863,100049,5351143,5351541,0,1,0,0,0,1,3925-58509,1170
5412,4649,917,101085,5351161,5351561,0,1,0,0,0,1,49398-28238,1
5413,4272,5619,101146,5351209,5351604,0,1,0,0,0,1,41813-55833,101
5414,4264,2574,100677,5351430,5352028,0,1,0,0,0,1,41527-52678-21543,101
5415,5736,3655,98217,5352989,5353589,0,1,0,0,0,1,56899-42660-32302,2000
5416,779,2814,100994,5355296,5355889,0,0,1,0,0,2,4262-1528-8563-23992,1001
5417,4228,4156,100289,5355511,5356106,0,1,0,0,0,1,39436-48387-41850,1000
5418,3449,3606,101335,5355557,5356156,0,1,0,0,0,1,34742-6653-31529,1000
5419,5771,3128,100070,5355833,5356427,0,1,0,0,0,1,57513-52676-27204,101
5420,3229,2520,100724,5356352,5356750,0,1,0,0,0,1,29989-23752,100
5421,4165,1325,102568,5356442,5357246,0,1,0,0,0,1,38661-49791-49826-8277,1041
5422,2337,5500,99777,5357473,5358069,0,1,0,0,0,1,19194-6509-54629,1
5423,779,5820,101111,5359017,5359610,0,1,0,0,0,1,4262-13395-58095,50001
5424,1666,4673,102088,5359731,5360326,0,1,0,0,0,1,12170-1663-50267,1174
5425,4211,824,100173,5360686,5361288,0,1,0,0,0,1,39181-1371-4551,2
5426,3457,420,99517,5361125,5361720,0,1,0,0,0,1,31251-17784-2015,90
5427,4023,3913,98874,5361240,5362034,0,1,0,0,0,1,36934-44355-41784-35287,3009
5428,2333,2750,98776,5362657,5363453,0,1,0,0,0,1,22162-4570-22519-23389,2
5429,5325,2489,99805,5363306,5364108,0,1,0,0,0,1,52615-52995-6490-20529,1219
5430,1105,1197,100400,5368386,5368982,0,1,0,0,0,1,7330-3723-7421,1010
5431,4017,846,98542,5369637,5370431,0,1,0,0,0,1,36899-49791-39470-8173,1040
5432,4818,1450,100722,5372247,5373044,0,1,0,0,0,1,48329-48200-48654-9309,1001
5433,3867,536,100817,5374023,5374622,0,1,0,0,0,1,34583-16368-2633,1001
5434,5909,1678,101539,5375910,5376709,0,1,0,0,0,1,60096-41300-1365-12254,1002
5435,3196,2293,100272,5380225,5380820,0,1,0,0,0,1,27833-21663-18755,1099
5436,2709,1437,101318,5380321,5380918,0,1,0,0,0,1,22835-22531-57082,2000
5437,1619,5426,100955,5380598,5381198,0,1,0,0,0,1,11862-2005-54048,101
